recordID,subjectLocation
945,New York (N.Y.)
946,New Orleans (La.)
947,Boston (Mass.)
948,Detroit (Mich.)
948,Detroit (Mich.)
949,United States
950,Europe
950,United States
950,Soviet Union
950,United States
950,Soviet Union
951,Fort Clatsop (Or.)
952,California
952,California
952,California
952,California
953,Great Britain
953,Great Britain
953,Great Britain
953,Great Britain
954,France
954,France
955,Knoxville (Tenn.)
956,Richmond (Va.)
957,Hawaii
957,Decorative arts
958,Confederate States of America
959,France
960,Qu'Appelle River Valley (Sask. and Man.)
960,Great Plains
961,France
962,Wessex (England)
963,Canada
964,Chesapeake Bay Region (Md. and Va.)
965,Wisconsin
966,New York (State)
967,Fort Bridger (Wyo.)
968,Connecticut
968,United States
968,United States
969,Kentucky
970,Michigan
970,Michigan
971,United States
972,Pennsylvania
973,Islands of the Pacific
973,Oceania
973,Oceania
974,France
974,Germany
974,Germany
975,United States
976,Charleston (S.C.)
977,Southern States
978,"Tennessee, East"
979,United States
979,United States
980,United States marshals
981,Great Britain
981,Great Britain
981,England
981,Great Britain
982,New Guinea
983,Mexico
983,Mexico
984,Cincinnati (Ohio)
985,United States
985,United States
986,Illinois
987,United States
988,Chisholm Trail
988,Chisholm Trail
988,West (U.S.)
989,London (England)
990,Yorkshire (England)
990,England
991,New England
992,United States
992,United States
993,United States
993,United States
993,Massachusetts
993,Massachusetts
993,United States
994,United States
994,United States
994,New York (N.Y.)
994,New York (N.Y.)
995,United States
996,United States
997,Great Britain
997,Canada
997,England
997,Acadia
998,Outer space
998,Outer space
999,Japan
999,Japan
1000,Chesapeake Bay (Md. and Va.)
1001,Europe
1002,Nevada
1002,West (U.S.)
1003,"Everest, Mount (China and Nepal)"
1004,Afghanistan
1005,Virginia
1005,United States
1005,United States
1006,Alabama
1007,Maui (Hawaii)
1008,San Miguel Talea de Castro (Mexico)
1009,Laramie (Wyo.)
1010,Los Angeles (Calif.)
1011,United States
1012,Hungary
1013,Mexico
1013,Mexico
1014,New England
1014,Alabama
1015,Baraboo (Wis.)
1016,"Northwest, Pacific"
1016,"Northwest, Pacific"
1016,"Northwest, Pacific"
1017,"Greenwich Village (New York, N.Y.)"
1018,United States
1018,United States
1018,United States
1019,Rome
1019,Rome
1020,Developing countries
1021,United States
1021,United States
1022,Denver (Colo.)
1023,Guatemala
1023,Guatemala
1024,Appalachian Trail
1024,Pacific Coast Trail
1024,Continental Divide National Scenic Trail
1025,Chugach State Park (Alaska)
1026,Colorado
1027,"Appalachian Region, Southern"
1027,"Appalachian Region, Southern"
1028,Ireland
1028,Ireland
1029,"Kremlin (Moscow, Russia)"
1029,"Red Square (Moscow, Russia)"
1029,"Kremlin (Moscow, Russia)"
1029,"Red Square (Moscow, Russia)"
1030,Georgia
1031,Louisiana
1031,Townshend (Vt.)
1031,Red River Parish (La.)
1032,France
1033,United States
1034,United States
1035,Ohio
1036,Devon (England)
1037,Algeria
1037,Algeria
1037,Algeria
1038,Middle East
1038,United States
1038,United States
1039,Palestine
1039,Palestine
1040,Mississippi River Valley
1040,"Mexico, Gulf of"
1040,Matagorda Bay (Tex.)
1040,France
1041,Japan
1042,United States
1043,Spain
1043,Spain
1044,"Caucasus, South"
1044,Georgia (Republic)
1044,Armenia (Republic)
1044,Azerbaijan.
1045,Peru
1046,Borno State (Nigeria)
1047,Cuba
1048,Southern States
1049,United States
1049,United States
1049,United States
1050,Tokyo (Japan)
1050,Tokyo (Japan)
1051,Portland (Or.)
1052,United States
1052,United States
1053,America
1054,Scotland
1054,Scotland
1055,"Payne Hollow (Trimble County, Ky.)"
1056,Kentucky
1057,United States
1058,"Appalachian Region, Southern"
1059,Que´bec (Province)
1059,Canada
1060,New England
1061,Southern States
1061,"Southwest, Old"
1061,Southern States
1061,"Southwest, Old"
1062,United States
1063,America
1063,North America
1064,United States
1065,Duquesne (Pa.)
1066,United States
1067,Cape Cod (Mass.)
1067,Massachusetts
1067,Massachusetts
1068,Scandinavia
1069,China
1070,Mexico
1071,United States
1072,United States
1072,United States
1072,United States
1073,Greece
1074,Suez Canal (Egypt)
1074,Suez Canal (Egypt)
1075,Outer space
1076,United States
1076,United States
1076,United States
1077,United States
1077,Japan
1077,United States
1077,Japan
1078,Japan
1078,United States
1079,Kentucky
1080,New Hampshire
1080,United States
1081,America
1081,America
1081,South America
1082,America
1082,Canada
1082,Canada
1082,Canada
1083,United States
1083,United States
1084,Japan
1085,United States
1086,Georgia
1087,Santa Fe (N.M.)
1088,Santa Fe (N.M.)
1089,Pacific Coast (Or.)
1090,United States
1091,Morris County (N.J.)
1091,Morris County (N.J.)
1091,Morris County (N.J.)
1092,France
1093,United States
1094,New Hampshire
1095,Oregon
1095,Siskiyou Mountains (Calif. and Or.)
1096,Utah
1097,United States
1098,Oregon National Historic Trail
1098,Oregon National Historic Trail.
1099,Earth (Planet)
1100,"Fort McHenry (Baltimore, Md.)"
1100,"Fort McHenry National Monument and Historic Shrine (Baltimore, Md.)"
1100,Baltimore (Md.)
1100,Baltimore (Md.)
1100,"Fort McHenry (Baltimore, Md.)"
1100,United States
1101,United States
1101,United States
1102,United States
1102,Northeastern States
1102,United States
1102,United States
1103,United States
1103,Confederate States of America
1104,United States
1105,Russia (Federation)
1105,Soviet Union
1105,Russia (Federation)
1105,Soviet Union.
1106,West (U.S.)
1107,Toledo (Ohio)
1108,United States
1108,United States
1109,Pacific Area
1109,Pacific Area
1110,Norway
1110,Norway.
1111,El Salvador
1111,El Salvador.
1112,Great Britain
1112,Great Britain
1112,Great Britain
1112,Great Britain
1113,Alabama
1114,Walt Disney World (Fla.)
1115,Mississippi River Valley
1116,Egypt
1117,California
1118,Haiti
1118,Haiti.
1119,Poland
1119,Poland.
1120,Anaconda (Mont.)
1120,Anaconda (Mont.)
1121,United States
1121,United States
1121,United States
1121,Arkansas
1121,Missouri
1122,Argentina
1122,Argentina
1123,Russia (Federation)
1124,Durham Metropolitan Area (N.C.)
1125,Southern States
1125,Southern States
1126,United States
1127,South Carolina
1127,South Carolina
1127,South Carolina
1128,Pisa (Italy)
1129,United States
1129,United States
1130,Great Britain
1130,Great Britain
1131,Bakersfield (Calif.)
1132,Southern States
1133,Africa
1134,Ireland
1134,Ireland
1134,Ireland
1135,New England
1135,New England
1135,New England
1136,Illinois
1137,United States
1137,Vicksburg (Miss.)
1137,Vicksburg Region (Miss.)
1138,Tonto Basin (Ariz.)
1139,United States
1139,China
1139,United States
1139,Europe
1139,United States
1139,Russia (Federation)
1139,United States
1140,Fort Ross (Calif.)
1140,Fort Ross (Calif.)
1140,California
1141,China
1141,China.
1142,Massachusetts
1142,Massachusetts
1142,Europe
1142,Massachusetts
1142,Massachusetts
1142,Massachusetts
1143,United States
1144,Baltic States
1145,Illinois
1145,United States
1145,Illinois
1145,United States
1146,United States
1147,Tennessee
1148,United States
1149,Southern States
1150,Ephesus (Extinct city)
1151,Sun
1151,Sun.
1152,New York (N.Y.)
1153,"California, Southern"
1153,"California, Southern"
1153,California
1153,United States
1154,Kenya
1154,Kenya.
1155,Mexico
1155,Mexico.
1156,"Madison Square Park (New York, N.Y.)"
1156,New York (N.Y.)
1156,New York (N.Y.)
1156,New York (N.Y.)
1157,United States
1158,United States
1158,United States
1159,Tidewater (Va. : Region)
1159,Tidewater (Va. : Region)
1159,Tidewater (Va. : Region)
1160,Illinois
1160,Illinois.
1161,Indiana
1161,Indiana.
1162,Sun
1162,Sun.
1163,Jupiter (Planet)
1163,Jupiter (Planet)
1164,"Europe, Eastern"
1164,"Europe, Central"
1165,United States
1166,"Clifton (Cincinnati, Ohio)"
1166,"Clifton (Cincinnati, Ohio)"
1167,Washington (State)
1168,Illinois and Michigan Canal (Ill.)
1168,Illinois and Michigan Canal (Ill.)
1168,Illinois and Michigan Canal (Ill.)
1169,Germany
1169,Germany
1170,Italy
1171,Soviet Union
1171,Soviet Union
1171,Soviet Union
1172,Great Britain
1173,United States
1173,Russia
1173,United States
1173,Soviet Union
1173,United States
1173,Russia
1173,Soviet Union
1174,United States
1174,Vietnam
1175,Great Lakes Region (North America)
1175,United States
1175,United States
1175,United States
1175,Great Britain
1175,France
1176,Poland
1176,Czech Republic
1176,Czechoslovakia
1176,Poland
1176,Czech Republic
1176,Czechoslovakia
1177,West (U.S.)
1177,Rocky Mountains
1177,United States
1177,West (U.S.)
1177,Rocky Mountains
1177,United States
1178,United States
1178,United States
1178,United States
1179,Russia (Federation)
1179,Russia (Federation)
1179,Russia (Federation)
1180,North Dakota
1181,"Southwest, New"
1181,"Southwest, New"
1181,"Southwest, New"
1182,China
1183,Saturn (Planet)
1183,Saturn (Planet)
1184,Sun
1184,Sun.
1185,Dublin (Ireland)
1186,Massachusetts
1186,Massachusetts
1186,United States
1187,South Africa
1188,
1189,United States
1190,United States
1191,Vermont
1191,Vermont
1191,Vermont
1192,Virginia
1192,Virginia
1192,Virginia
1193,South Carolina
1193,United States
1193,South Carolina
1193,United States
1194,Caribbean Area
1194,Portobelo (Panama)
1194,Caribbean Area.
1195,Ludowici (Ga.)
1196,United States
1196,United States
1197,United States
1197,United States
1198,United States
1199,Florida
1200,Denver (Colo.)
1201,New Orleans (La.)
1201,Texas
1202,Fiji
1203,United States
1203,United States
1204,Dzharkhan (Russia)
1204,Dzharkhan (Russia)
1204,Sakha (Russia)
1204,Sakha (Russia)
1205,Grand Gulch Plateau (Utah)
1206,Southern States
1207,United States
1208,"Southwest, Old"
1208,Tennessee
1208,Kentucky
1208,Mississippi River Valley
1209,United States
1209,Germany
1209,United States
1210,West (U.S.)
1210,West (U.S.)
1210,West (U.S.)
1210,West (U.S.)
1211,Augsburg (Germany)
1212,Cleveland (Ohio)
1213,Chicago (Ill.)
1213,Chicago (Ill.)
1213,Chicago (Ill.)
1214,Texas
1215,Georgetown (Colo.)
1215,Georgetown (Colo.)
1215,Colorado
1216,Hawaii
1217,Roanoke County (Va.)
1217,Roanoke County (Va.)
1217,Roanoke County (Va.)
1217,Roanoke River Valley (Va. and N.C.)
1217,Roanoke River Valley (Va. and N.C.)
1218,Colombia
1218,Colombia.
1219,Montgomery (Ala.)
1220,United States
1221,United States
1221,United States
1222,United States
1222,United States
1223,Cuba
1223,Cuba.
1224,Bahamas
1224,Bahamas.
1225,Scotland
1225,Scotland.
1226,Somalia
1226,Somalia.
1227,Switzerland
1227,Switzerland.
1228,Uganda
1228,Uganda.
1229,Venezuela
1229,Venezuela.
1230,United States
1230,United States
1231,"Castillo de San Marcos National Monument (Saint Augustine, Fla.)"
1231,Saint Augustine (Fla.)
1231,Saint Augustine (Fla.)
1232,West (U.S.)
1232,West (U.S.)
1232,Fort Laramie National Historic Site (Wyo.)
1232,Fort Laramie (Wyo. : Fort)
1233,Lost Creek Wilderness (Colo.)
1234,Kiowa County (Colo.)
1234,Kiowa County (Colo.)
1235,New Jersey
1236,France
1237,France
1237,France
1237,France
1238,Africa
1238,"Africa, East"
1239,Ireland
1240,Massachusetts
1240,Massachusetts
1240,United States
1241,Southern States
1241,Southern States
1241,Southern States
1242,United States
1243,South Carolina
1244,Sahara
1244,Sahara.
1245,England
1246,United States
1247,Las Vegas (Nev.)
1248,"Superior, Lake, Region"
1249,Great Britain
1249,Great Britain
1249,Great Britain
1250,Poland
1250,Poland
1251,England
1251,England
1252,"Madoo Garden (Sagaponack, N.Y.)"
1253,Scandinavia
1254,America
1254,United States
1255,Corsica (France)
1255,Great Britain
1255,France
1256,Great Britain
1257,New York (State)
1257,United States
1258,Boundary Waters Canoe Area (Minn.)
1259,United States
1259,United States
1259,Kentucky
1260,United States
1260,Southern States
1261,United States
1262,Denmark
1263,Connecticut
1264,Asia
1265,China
1265,China
1266,San Francisco (Calif.)
1266,San Francisco (Calif.)
1266,El Salvador
1267,Washington (D.C.)
1268,Great Britain
1268,Great Britain
1269,Russia
1270,Great Britain
1270,Great Britain
1271,Scotland
1271,Scotland
1271,Scotland
1271,Scotland
1272,Paris (France)
1273,Berkeley (Calif.)
1274,France
1275,Great Britain
1276,United States
1276,United States
1277,United States
1278,West (U.S.)
1279,Ethiopia
1279,Ethiopia.
1280,Colombia
1280,Colombia.
1281,United States
1281,China
1281,United States
1281,United States
1281,United States
1282,Islamic Empire
1282,Islamic Empire
1283,Cape Cod (Mass.)
1284,Germany
1284,Germany (East)
1285,America
1285,America
1286,Europe
1287,Cuenca (Spain)
1288,United States
1289,United States
1290,United States
1291,United States
1292,Austria
1293,Louisiana
1294,"Africa, Southern"
1295,Hawaii
1295,Hawaii
1296,Nevada
1297,Castine (Me.)
1298,Ozark Mountains Region
1298,Ozark Mountains Region
1299,Moscow (Russia)
1299,Moscow (Russia)
1299,Moscow (Russia)
1300,Shanghai (China)
1301,Ri¯ga (Latvia)
1301,Latvia
1302,Great Britain
1303,West (U.S.)
1304,United States
1305,Russia
1306,United States
1307,Chicago (Ill.)
1308,Milwaukee (Wis.)
1309,United States
1309,United States
1310,Switzerland
1311,Berlin (Germany)
1312,Egypt
1313,New York (N.Y.)
1314,Israel
1315,London (England)
1315,London (England)
1315,Great Britain
1316,Wales
1316,Wales
1317,United States
1318,Europe
1318,Mediterranean Region
1318,Europe
1319,United States
1319,United States
1319,United States
1320,Oceania
1321,"Europe, Eastern"
1321,Former Soviet republics
1322,Russia (Federation)
1322,Russia (Federation)
1322,Russia (Federation)
1322,Russia (Federation)
1322,Russia (Federation)
1323,Indonesia
1323,Indonesia
1324,Asia
1325,Russia (Federation)
1325,Russia (Federation)
1326,Earth (Planet)
1326,Earth (Planet)
1327,United States
1328,Rome (Italy)
1329,Millaa Millaa (Qld.)
1330,United States
1330,Czechoslovakia
1330,Soviet Union
1331,Kilome (Kenya)
1332,Mediterranean Region
1333,Cohos Trail (N.H.)
1334,United States
1334,Iraq
1334,United States
1334,United States
1335,United States
1336,"Appalachian Region, Southern"
1337,Denmark
1338,Germany
1338,Germany
1338,Germany
1339,China
1340,Oregon
1340,Tehran (Iran)
1341,Cambodia
1341,Cambodia.
1342,Iran
1342,Iran
1343,United States
1343,Canada
1344,Asia
1345,South Carolina
1346,Alaska
1347,Mississippi
1347,Southern States
1347,Southern States
1348,Oregon National Historic Trail
1348,Oregon National Historic Trail.
1349,England
1350,Italy
1350,Benevento (Italy)
1351,United States
1351,Canada
1351,Switzerland
1352,Palm Springs Region (Calif.)
1352,Coachella Valley (Calif.)
1353,Detroit Region (Mich.)
1354,United States
1354,United States
1355,Continental Divide National Scenic Trail.
1355,Continental Divide National Scenic Trail
1356,South Carolina
1356,South Carolina
1356,United States
1356,United States
1357,Northampton County (Pa.)
1357,Northampton County (Pa.)
1357,United States
1357,Pennsylvania
1357,United States
1357,Pennsylvania
1358,United States
1359,Key West (Fla.)
1360,Continental Divide National Scenic Trail
1360,Continental Divide National Scenic Trail
1360,New Mexico
1360,New Mexico
1361,United States
1362,United States
1363,United States
1363,United States
1363,United States
1363,United States
1364,Sun
1364,Sun.
1365,Moon
1365,Moon.
1366,West (U.S.)
1366,"Canada, Western"
1366,Mexico
1367,England
1367,Iran
1368,United States
1369,Los Angeles (Calif.)
1369,San Luis Potosi´ (Mexico)
1369,Mexico
1370,Paris (France)
1371,Idaho Falls (Idaho)
1371,Idaho Falls (Idaho)
1371,Kolkata (India)
1371,Kolkata (India)
1372,Spain
1372,Spain.
1373,United States
1373,Mexico
1374,Atlanta (Ga.)
1374,Atlanta (Ga.)
1374,Atlanta (Ga.)
1375,United States
1375,United States
1376,Iran
1376,Iran.
1377,Outer space
1378,Iowa
1379,Delaware
1379,Delaware.
1380,Idaho.
1381,Kilauea Volcano (Hawaii)
1381,Kilauea Volcano (Hawaii)
1382,United States
1383,"Golden Gate Bridge (San Francisco, Calif.)"
1383,"Golden Gate Bridge (San Francisco, Calif.)"
1384,"Texas, West"
1385,Tennessee
1385,Tennessee.
1386,Wyoming
1387,"Superior, Lake, Region"
1387,"Superior, Lake, Region"
1387,"Superior, Lake, Region"
1388,United States
1388,United States
1388,United States
1389,United States
1390,Alexandria (Egypt)
1391,Masada Site (Israel)
1392,England
1393,Ireland
1394,Berkeley (Calif.)
1395,California
1395,California
1395,California
1396,Germany
1396,Germany
1397,America
1398,"Europe, Eastern"
1399,Great Britain
1400,France
1401,Great Britain
1402,United States
1402,Soviet Union
1403,Great Britain
1403,Great Britain
1403,Great Britain
